D0,D1,D2,D3,D4,D5,D6,D7
2.0427475,-2.220318,0.8565405,1.4511006,0.29824084,-0.16861746,-0.61641496,-1.1646852
0.08980662,0.4118486,-2.0989115,-1.3059808,0.08482726,0.68634653,0.48509854,-0.39973813
-0.71429116,1.2579273,-0.42563242,0.90897095,2.2703395,1.7980937,0.8240288,-0.26937044
0.59767896,0.5009865,1.9763341,-0.26525056,1.4017655,0.46850184,0.5090003,1.0394228
0.19806844,1.0446801,0.2535577,-0.28680757,1.824817,-0.677298,-1.4536427,-0.1822018
-1.951642,-2.2635999,0.13331017,0.5462971,-0.4463061,-1.9726462,-0.89504635,-0.30952698
-0.019643515,-0.32543695,0.6149866,-0.5273219,0.70841104,-1.934649,1.4659051,1.0695255
0.16176558,1.410952,1.5636592,-0.81217134,-0.8764303,-1.028634,-1.0976547,-1.5061009
-0.064758524,-1.8239027,-0.9867709,-1.3328109,0.24670146,0.93634826,-1.3900566,1.0499783
-1.0982025,0.3132946,-0.49435645,0.5263208,2.5378575,-0.3848175,1.0756263,-0.23606804
0.72953737,-1.0347463,-2.8598192,-0.7125629,0.09807044,0.9436598,0.40538973,-0.67785
-1.4916868,0.1031463,0.11738323,-0.17079136,0.59565216,-1.0441641,-1.5776764,-2.6188633
-1.5184875,-2.303209,0.06199023,-0.019974202,-1.0010133,-1.7913622,-0.9343722,0.7628233
-0.42160803,0.033054277,-0.7197192,-0.12135211,1.6125665,-0.86385965,1.0912662,1.5170081
0.6838821,-1.10412,-1.9006643,-0.15040402,0.19594076,-0.3035516,-1.9146738,0.9586568
-1.2114403,1.0587548,-0.003822513,0.8465177,-1.9468557,-0.36134192,0.46110812,1.1607506
0.8520542,0.5953609,-0.3268571,1.0572306,-0.254063,-0.59134364,0.0596012,1.0615038
0.20408183,-0.76576877,-0.93564934,-1.2148601,-0.10474915,0.8254951,-2.413638,0.74235785
-0.6136226,-1.0871626,-0.9453525,-2.0394168,-1.1345493,-0.9233382,1.3901548,-1.6012778
1.8455603,0.7865432,-0.2495346,0.5053977,0.61485493,-0.43809178,-0.517532,-0.49448395
-0.20694226,0.8860942,-0.24381179,-0.87685835,1.6533613,-1.5594327,-1.312326,-0.66130966
0.47340494,0.6025846,-0.07959941,1.0093255,1.0169257,-0.53186977,2.4477127,1.8534122
0.6291868,-0.26117057,0.9943667,-1.7987658,-0.66231185,-0.20892023,-1.4141083,-1.6192951
0.88594514,-0.7693598,-1.8990476,0.38701186,-1.1946608,-0.010360538,-0.14013177,-0.036156997
-0.74239516,-0.74952346,1.0179619,-0.53076124,0.120837174,0.14039946,-0.7429211,-1.8845944
-1.0734804,0.11191131,-0.14136986,0.6339687,1.4245586,-0.30165607,-0.6764443,-0.68498564
2.2022684,1.705035,-0.6905863,1.6602347,-0.64455867,-0.0954819,1.6156437,-0.4349898
1.1843417,0.3447106,0.27511346,-1.349538,-1.1790278,-0.32154045,-2.1288497,1.1937389
0.23667264,-0.06714137,-0.4099751,-0.6645572,1.2507203,-1.7844963,-0.6531894,-0.04819016
-0.40204823,0.57446235,0.040641353,0.24416709,1.4534359,-0.21561942,0.9078853,-0.58701193
-1.3766139,-2.5129974,-0.2591028,0.009303659,-0.83174556,-1.47947,-0.84062916,1.0018709
2.4213302,-0.32210508,-0.21983367,-0.127043,-0.5086185,-0.48808798,-0.7559694,0.09396703
-0.046858013,-1.2771221,-2.0186894,-0.8099673,-0.18414009,-0.12310815,-1.9448671,0.40375236
-0.49156594,0.94859326,-0.4961149,0.8255625,0.31489238,1.6881244,-0.6151757,-1.0137684
0.5158722,0.52699435,-2.406381,-0.49432293,1.3512709,0.42828536,-0.37661466,-1.2155387
1.9614003,-1.9608077,0.5613699,0.8910934,0.6575085,-0.6477486,-1.2704585,0.10491453
-0.35105532,0.8450935,-0.8876221,1.9708486,-0.106542826,0.14362606,0.1958094,-0.34874684
0.9908243,-1.9343963,0.9008452,0.6748893,0.53303033,-2.2161858,-0.7545822,-0.23425907
0.5097104,-0.22856551,-0.49344242,0.43388918,1.6357893,-1.5784206,-0.2867252,0.80931854
0.9121192,0.7440584,-0.6029635,-1.6224324,1.4315352,-1.0467378,1.0461357,2.232096
-0.2381447,-0.49028444,-1.7587798,-1.4585224,0.71695244,-0.30812788,-0.12301632,-0.4753449
0.4508975,2.343395,0.3152069,0.38623574,0.2958505,0.4232395,-0.12583116,1.2137125
1.6801808,0.91519856,1.6107433,-0.29990464,-0.29956353,-1.1448718,1.1393393,-0.84146875
0.058427393,0.03865464,0.25566924,1.0102766,1.4511064,-1.0297966,0.3773263,0.007542394
-0.16961376,0.5321801,-0.60560024,-1.4319324,-0.66532886,1.1408566,3.3598852,0.85350573
1.836354,1.1374583,-0.0550016,-1.1724844,0.677974,-1.0767342,-0.5504196,1.6263211
1.4599769,0.23871975,1.1473842,0.8036169,0.3599664,-0.32190305,-0.5689888,1.5496821
-1.5600743,-1.9513588,-0.9756463,-0.48351157,-0.28018314,0.4166365,-1.6408973,0.26944622
0.08570744,-0.9505942,-0.6924554,-0.07365714,0.3891878,0.24463224,-2.5328012,0.83121777
-0.9880213,0.6632627,0.4607521,-0.6738052,0.15862295,2.2823184,0.76272315,-1.3089664
0.1161146,-1.3108999,-1.2443147,-2.3783617,0.27598256,1.108212,-1.8003074,0.83241343
-1.7467582,1.5450016,-0.95968205,0.36550042,0.18188256,0.94235754,-0.8124393,0.2803324
0.28898406,0.88882756,0.3509667,-0.33525544,2.4406688,-1.0512803,-0.6797591,0.006354451
-0.38268715,-0.1755593,1.9608905,0.4643989,1.961691,-0.021600438,-0.06386404,-0.18659991
-1.0723252,-0.13258885,0.89005464,0.66596305,0.35133117,0.14615294,-0.6106019,-1.6757562
-0.098012,0.15585805,1.7203166,0.90151703,-0.15821844,-0.15252317,-0.51248956,-0.9360687
1.1572773,-0.11142284,-0.5852608,-0.62529236,0.3571174,0.96425986,-2.6078308,0.6903496
-0.25408173,-1.1069239,-0.84626913,-0.27228928,0.18106098,-1.5187132,1.3204058,0.021368548
0.41616637,0.3752007,-0.9007464,-1.3100071,-2.239551,1.3749915,-1.5750164,-1.4260752
-0.31116027,0.021168068,0.04344534,0.23762089,1.434841,-0.39332396,-0.16453704,0.7552961
1.2839541,-0.66066027,1.8148422,0.731094,-0.59666026,1.531766,-0.47464263,0.3491901
-1.1625755,1.9916787,-0.5825481,-0.48386642,-1.5159408,0.33454922,-1.4240419,1.4065118
-0.17191854,2.1505451,0.05509241,0.2697579,0.6377889,-0.17007767,-0.43719128,-0.38403243
-2.8528962,-2.1765535,-0.04852003,0.7820593,-0.27591133,-1.1556625,-0.5031755,-0.2587216
0.7510665,0.8715148,1.3985484,0.22895634,1.0145016,1.4073243,-1.9160705,0.45702615
0.84487027,-0.09822674,0.8057671,-1.8408833,-0.19976151,0.59356254,-0.846977,-1.2768793
-0.3791967,1.4114853,-0.98950773,1.5843569,-2.637048,0.21593633,-0.7386783,1.2786605
-1.8912752,-2.4063222,-0.9616633,0.5701853,0.109366946,-0.13113192,-1.7924594,0.16691473
1.3984153,1.4992622,1.1491311,0.55888224,-1.4815602,0.4333877,2.628898,0.044560254
-1.3951838,-1.0647962,0.50201845,1.2886171,0.46302634,0.8069255,0.7989764,-1.95439
-0.60400224,0.5630909,-0.12777182,-0.84602034,1.3762174,-1.0651284,-0.4040542,-0.13259003
-1.5427191,1.48608,1.156986,0.61368716,-0.00488035,-0.3989072,-0.02933731,-1.4997332
-0.07072594,-0.02155374,0.25942922,-0.8100412,0.36097658,-2.2162728,-0.05289057,0.8218484
1.4426775,1.7538221,0.97206634,-2.9013958,-0.93177116,-0.25877094,1.2055931,0.12388739
0.49942213,1.1091102,0.052433267,-1.0629784,0.2610005,-1.6305286,-1.4683571,-1.0751503
-0.39385134,-0.51835287,0.090620205,0.48867878,0.72439736,-0.27955535,-0.36966357,-1.2857819
-2.6585186,-2.2876992,-0.041374356,1.6346353,0.1961272,-1.328735,-0.51785266,-0.9701738
-0.41524577,-1.4461066,-0.9335483,-2.3373277,-0.00012923591,0.39530554,-1.9843718,0.3709327
1.4822092,1.1999043,-1.1730053,-0.9476898,0.14285828,0.97948027,0.3859168,-0.69219196
-0.460145,1.7076409,-2.6871157,-1.5600475,0.4668822,-0.2052181,0.62514794,-0.5700547
0.5745916,-1.2638961,-1.0152516,-1.6074889,1.1499121,1.5847993,-1.1664977,1.088105
-1.2863874,-0.26534647,-0.87452096,1.3711678,1.6586229,0.54855263,1.077765,0.64892393
-0.79546064,1.1745551,0.63822,0.487635,0.25519943,-1.1205822,-0.9127894,-2.1917615
0.7779862,0.73010033,-1.8967078,-1.7397527,0.10543943,0.3281612,-1.2647827,0.6080066
1.3149107,-0.8826189,0.06356418,-0.3049385,-1.1043257,-1.5869657,-0.06378522,-0.84041715
0.36549157,0.725206,2.3484836,-0.45986435,1.1161832,0.14958894,-1.340096,1.4165301
-0.2726484,0.7776813,2.022079,1.1858305,-2.2405975,0.68991697,0.23543343,-0.2556046
-0.5265695,1.7505409,0.30142426,1.2843683,-1.2266102,1.7619009,-1.2072133,0.82142353
-0.6140925,-2.3345325,-1.2182231,0.22500172,-0.7486198,-0.83026767,-1.5079738,1.2044349
2.6013346,0.59732825,-2.001038,-0.5453675,1.7081746,0.656425,-0.12061208,-0.5143425
-2.0415463,0.50570714,0.41729197,-0.1976903,-0.85160697,0.049392886,-1.278443,0.76067024
-2.1456752,0.3410775,0.7856916,1.434591,-0.65869224,-0.014112132,-1.6761073,0.108795375
0.7098508,1.5983474,0.17217354,-0.4583829,0.79695654,-0.59308463,-0.4563905,-0.66856927
-0.62765986,-0.5061831,-0.5584978,1.8142061,1.2192954,-0.91415894,0.88720906,0.3765136
-0.07217521,0.28972936,1.4006698,0.41075864,-1.3550435,-1.1870097,-1.6679691,0.5523864
-0.7851927,-0.22274226,1.224885,1.5843792,0.4357938,0.71536076,1.2060707,-0.9174091
0.7204615,0.4655007,-0.100214586,-0.9337065,-1.6441529,0.8380437,3.331105,0.17095333
0.37875813,-1.9151428,-1.1718314,0.48765817,0.0040953103,-0.055560626,-1.8991251,0.9735964
0.40485048,0.074236885,0.15134156,-0.4269951,1.0168781,-0.86886394,-1.9829196,-0.011378825
-0.46539104,-1.3870575,-0.90854377,-0.8257843,-0.75581443,-1.2262505,1.4434882,-1.7362576
-2.7549105,-0.98811996,0.85449,1.4634502,0.923957,-0.69062465,-0.4078536,-1.596026
-0.36769965,0.18450393,1.2313216,0.9908997,0.64869857,-1.3809171,0.58829486,0.81749105
0.5888192,1.1005884,-1.5392048,-0.009462863,0.15197091,-0.4661144,1.1568865,0.24619332
1.6920414,-0.36242998,0.45591164,-0.41571093,-1.5769895,1.3635505,-0.6885375,-0.090283155
1.0383983,1.3870502,1.8575027,0.1076026,0.5632109,0.24312185,-0.51758176,1.1742127
1.0923173,-0.1448125,2.353822,0.40043566,0.3300017,1.5080082,-0.60403323,0.81016827
0.22364587,-1.2183278,-1.1717649,-0.84526944,0.218821,0.25164384,-2.427302,0.36757994
0.63592464,0.31217283,1.2168629,-0.5202968,0.8027837,-0.74571025,0.91030633,1.3553345
-0.43853772,1.687404,-2.4215384,0.26326945,0.3112145,-0.6247376,-0.1732836,0.27027625
1.5040755,-0.28210396,0.2408992,1.7617218,-2.713179,1.286091,1.9950438,-0.12634262
-1.0208623,0.2668637,-0.17986473,0.2841088,0.64159817,0.32767156,-0.09127813,-2.197234
0.088766694,1.267323,1.4205308,0.56712997,0.63037854,-0.323699,-0.5914249,-0.057051584
0.44501048,2.038165,0.3724367,-0.8704449,1.7694721,-0.50349194,-0.7028761,-0.91084284
0.33305615,0.6947515,0.016554072,1.18423,0.725974,-0.82655287,1.0556504,1.0238178
-0.81881183,-0.74496174,0.61441296,1.4640782,0.26732242,1.96647,1.4565306,-0.0043181255
0.4459809,-0.27235812,-1.2105577,-0.09398809,-1.0435313,-0.56790924,1.3588811,-0.85778207
-0.032487668,1.463474,0.56197786,-0.78445446,1.5490911,-0.4758326,1.0304759,0.81125957
-1.402967,1.370519,-0.10524675,1.5568676,-2.610994,-0.2974053,-0.070094466,1.2258806
1.0271802,1.7876787,0.8122007,1.8586192,-0.36148787,-1.207154,1.7798045,-0.7501427
-0.63947624,-0.865249,0.35489923,-0.7830609,2.531446,-1.6007676,-0.32309842,-0.70953417
-1.5754783,0.4962625,0.13377807,0.5740683,-2.1985464,-0.82954544,-0.6850351,1.4270957
-0.28789863,0.34318852,0.4172394,-1.061856,-0.752061,0.37725616,2.8668284,0.2737537
0.7317811,-0.64542997,-0.80060256,-1.6749899,0.3408108,0.32085082,-2.6597395,-0.050326765
0.19119805,1.409527,0.84332734,-1.8355302,-1.5704757,0.4023256,-0.42434308,-1.718406
-2.4913661,0.847633,-0.29390335,1.3352435,0.4130166,1.5953861,-1.1427474,-0.19756263
1.4702082,0.4121716,-0.09164339,-0.34670478,0.60815877,-1.1241869,0.48580885,0.99470687
1.6513767,-0.6643915,-1.3287616,0.2112622,0.9685515,0.6474908,-1.9358213,0.67483294
2.0076203,0.54652363,1.2963827,0.7921181,-0.38476056,-1.9667901,0.63959175,0.077968694
0.3529011,1.9549272,0.88348067,-0.12236151,-1.0071038,-1.6883754,-0.40347034,-0.9368394
-0.049242012,0.49304253,0.10250927,0.38851658,-0.15813518,1.6358232,-0.10650902,0.38185224
0.68299335,1.2541604,1.7074461,-0.35471714,2.5662968,0.1192605,0.68105096,-0.031701133
0.54496586,-0.5655166,-0.29652536,0.8335173,0.6309154,-0.19916005,-2.5075548,0.01741714
1.4898236,0.610956,1.6942046,-0.062287778,0.56034863,-1.4489719,0.25152823,1.6410232
1.3609705,1.0988947,1.1149802,0.33708045,-0.29132232,-2.4392633,0.67079926,-0.29055166
-0.8975745,-0.8889398,2.2411718,0.9070233,-0.22532713,0.4473845,-1.5073584,-1.5978351
-1.0741745,0.27209032,-0.76045406,0.7528608,0.48711556,1.1103346,-0.03169366,-2.5401826
0.15359646,0.35626358,2.4742587,-1.0531766,1.4254928,0.22577451,-1.0205135,1.1103897
-0.88724476,-0.22405903,0.008870788,0.2624052,1.4872919,0.47234273,2.3901794,0.5113213
-0.39923477,-0.29200408,-0.8124767,0.30894557,0.9874909,-1.1042186,1.8333999,1.8270874
1.3799086,-0.11289364,1.5319908,-1.3888711,-1.0130497,0.29869375,2.6612525,0.5023134
0.9504741,-0.076870605,0.73541075,0.52837384,0.3049301,-1.867215,-0.078240246,-0.29748756
-0.7213921,1.8864305,-0.6139578,-0.17466837,2.0524933,-0.01981893,0.9526547,0.54994184
1.3801017,-1.4542944,0.5897394,0.219295,-1.4989039,1.6223205,-0.4218719,0.46541882
0.18779603,-2.7661238,-0.3477736,0.3272362,-0.10011906,-1.8366827,0.55826515,-1.2085936
-0.5464672,1.1974894,0.5057577,0.7680799,0.041781254,-0.7566234,-0.8130149,-1.7438376
1.2045977,0.5328668,0.31185898,-0.54154956,-2.2404673,1.6243762,-1.7925478,1.5265236
0.36509117,0.48387384,-0.46069014,0.19414869,1.5592823,-1.5573192,0.25284827,0.3006153
1.5343447,0.21812876,-1.5481565,-2.3988702,0.74724483,1.1138896,-1.8308724,0.14182603
-0.96549535,-2.0548174,-0.5043546,-0.16121024,-0.37034914,0.51335096,-1.3560077,1.1626251
0.9862605,-0.18034106,2.1358533,-0.37309778,0.034466587,1.1950219,-0.646467,1.3003218
-2.3673277,0.76202315,1.32531,0.93197894,0.19008961,0.5121216,-0.094125696,-1.9336872
-2.3391104,0.63550544,-0.26072013,0.7853823,-1.0342282,-0.061745733,-1.5311584,0.65474105
1.5141103,-0.4503461,1.1987064,0.3554993,0.088892356,0.92497164,-0.8037454,1.6519957
0.49451494,-0.6147387,-0.044814736,0.23934779,-0.78451246,-1.4119674,0.7653262,-1.4442868
-1.9621572,0.094952986,-0.53912354,-1.569896,-1.0488802,0.14055906,-0.53500366,-1.9272888
-1.0249443,1.5842257,0.95448065,3.1895986,-0.78618693,0.54510874,-0.046603262,0.12649404
0.17915526,-1.8298581,-1.6123834,-0.052715898,-0.051382385,-0.1964371,-1.77914,1.0388421
-1.5828552,0.9352416,0.42548937,-0.5920264,-0.0097085405,0.15471189,0.3112536,-2.7662182
-0.5971334,1.170954,-0.48328876,-1.4719132,-1.4044048,0.28023908,-2.0742447,-1.828332
-0.14740717,-0.8003248,-1.1308618,-1.9197911,0.2866216,1.4299213,-1.6530768,0.9264858
1.1192088,0.0005572885,1.9935789,-0.5399375,1.3748935,0.45017266,0.8759127,0.84568626
-1.8410299,0.60670793,2.1652806,1.638302,-0.6878137,1.3864104,1.0758275,-0.6235447
-0.9135605,0.4158619,-0.13423225,-0.4131501,-1.4741781,-1.3034394,-1.4900556,0.9117568
0.23147649,-0.68923503,-1.2436433,-0.5377793,0.69574016,-1.893121,-0.08996331,1.3305142
2.106711,-0.85052246,0.0522528,0.08907536,-1.3779973,-1.1758087,0.69123054,-2.0535212
0.64242625,-0.49433386,-3.1423154,1.4467187,0.6154164,1.3315147,-0.17771748,-0.4664814
-0.50102794,-1.7463301,-0.49093944,-0.16388944,-0.3458389,-2.196641,0.49512058,-1.2389562
-0.9202316,-0.090105504,-0.79063374,0.19208452,0.25508443,0.40156773,-1.5893649,-0.027294308
0.5079252,-0.42312908,-0.9220547,-1.746289,0.5610844,1.6904863,-1.9901968,0.9988513
-1.7736375,0.94439626,-0.9049843,0.6057893,1.5764866,0.88735056,0.18707219,0.3659247
1.4581413,0.5949762,-0.7291925,0.33928248,0.030899556,1.3220206,-0.54177886,-0.62694126
-0.7636195,-0.09441163,-1.2143927,0.529289,0.77110535,-2.0109446,0.04836338,-0.25292248
0.43577904,-0.45488262,-1.7431145,0.9097581,0.21666445,-1.7254336,0.48345578,-0.4658122
0.29288602,0.34513408,0.12787041,0.592492,0.9610473,-0.9539969,-0.12602305,1.376621
-0.21569128,1.4676187,-0.08356941,0.3149127,0.68329054,0.6799228,0.1583791,-2.5053349
-2.4732285,-1.9604204,-0.13208552,0.4904026,-0.2523876,-0.9293653,0.06985612,-0.46855342
-2.5441537,-2.4431248,-0.3038621,0.23056194,-0.62914217,-1.2334487,-0.6295561,0.27910966
0.40728885,-1.0054995,0.39023387,-0.20102672,0.2084442,-2.6003668,0.3323657,-1.5495424
-2.253131,-2.4770932,-0.6351841,1.4348612,-0.08294662,-1.2725136,-1.0134308,-0.33510327
0.17654634,0.806541,0.52618676,0.6232122,0.8716027,-1.2114732,-0.013460889,0.9837185
0.33473912,1.9432175,-1.2819431,-0.2898835,0.403534,-1.4983026,0.015543271,0.5467558
-0.8562941,-0.08022952,1.626142,-0.05796942,0.30481666,-1.1544737,-0.025241606,-2.6344242
1.0472527,-0.42110956,1.3571184,0.5716711,0.07466289,1.6154253,-0.6982265,0.6430575
-0.22450615,-0.074754804,0.9229213,0.7445797,-1.4962171,-1.7432228,-1.240334,0.31931567
1.1384025,1.0258207,0.36706042,-0.79115367,1.5825455,-0.7086852,-1.146698,0.5671482
-0.23579822,0.94593215,0.9062541,-0.44533458,-1.191591,-0.62134016,-1.0055981,-0.32114354
2.3959706,-1.3017792,-0.19589666,1.083613,-0.92245847,-1.6439902,-0.72971064,-1.4835572
-0.0088514015,-0.058533266,1.2990868,0.16594118,1.8661181,0.7456616,1.3103436,-0.4520954
0.25115454,0.027964398,0.7130589,-0.44236648,-1.1150223,0.90658945,2.7208695,0.9804841
-0.25756478,-1.5715888,-1.5765433,-1.0657858,-0.34087783,-0.56891125,1.5958505,-2.7093868
-0.6701934,1.00303,-0.5606175,-1.0227116,-1.8827122,-0.49532452,-1.297997,-1.8867438
-1.5242443,0.7500912,1.1728156,-1.9889159,-0.23190497,2.230239,0.13462257,-2.7091644
1.167758,-1.8897599,0.1435923,1.2945896,0.7134833,-1.8982109,-0.46269906,-1.7500958
-2.9615102,-0.43693978,0.8997031,0.39217916,0.27659497,0.3618875,-0.42706192,-1.3610315
1.0056074,0.5047189,-2.3609612,-0.8094553,-0.53061104,-0.46725848,0.53953016,-0.20789948
0.63785076,1.2561382,1.6464097,1.3419954,1.8119247,0.103881925,-0.43319777,0.65671724
-0.36638147,0.14103876,-0.7038411,1.7137122,1.619606,0.42155632,1.3932979,1.0055809
-0.89788306,1.2150508,0.58589673,0.88420093,-1.5272357,-1.9492571,-1.6437602,0.1311545
0.09000127,1.6682531,0.90427494,0.6434864,-2.0357397,-0.008783529,-0.35521823,1.3981836
-1.9076436,0.24891563,0.3172509,0.904207,-0.17213273,-0.588467,-1.0828393,-2.0510583
1.3641558,-0.44126958,-0.55472755,-0.7083334,-0.84542227,-1.5680708,1.1259449,2.0540886
1.3526468,0.5865452,1.3452039,1.4136232,0.84305096,-0.81174666,-0.7023547,0.08548946
-0.35502464,0.56316704,0.43744865,0.5564246,-0.0028827377,1.1179544,0.786558,-1.2353075
-0.7755171,2.1619737,-1.2045262,-1.199331,-0.89815915,0.2965567,-1.2941903,1.3622599
0.26204073,1.262024,-0.14905134,0.46837255,1.8534589,-0.9801376,-0.5917155,-0.70187
-0.28293866,0.20076479,0.55009127,-1.192778,-0.6397109,-0.83904195,2.5490375,-0.036124736
2.6307547,0.19648086,0.6393179,0.6017103,-1.0327542,-0.050311655,0.7540723,1.4336162
2.2112665,0.6713861,0.57015926,0.6890172,-1.6187631,0.85237414,0.6466308,-0.54461825
-1.6285014,1.1462888,-1.3985517,0.777549,1.3563807,0.19633402,0.2414439,0.4184418
-0.4527201,0.6272402,0.5103261,0.37578878,0.38247362,0.39859146,0.5922208,-2.3198364
-0.39149463,0.25038373,-0.96306235,0.099126935,1.8988105,-0.73353714,0.95574355,1.5715458
-0.09834869,-0.11220917,-1.6588485,0.58697915,0.72985816,-1.7800435,-0.62019634,0.87798005
1.201911,0.08174527,-1.2085948,0.03715591,-1.1435252,-0.2193716,0.9492696,0.44749898
0.40625912,-0.11417859,0.94191957,-0.07208201,0.4562312,-1.2872287,0.76357794,-0.2906087
0.60295194,-0.3549819,-1.106765,1.5112274,1.7656034,-0.8383738,1.314826,1.0729789
0.4952399,1.0476815,-0.1578626,0.75540745,1.5655247,-1.9582258,-0.9980011,-1.370012
-1.4005294,-1.5799077,-1.467221,-0.09549147,0.11403682,-0.41767442,-2.1130774,-0.2523983
1.6015267,-0.80544764,-0.9396463,-0.49293274,1.057491,1.1837535,-2.074257,0.4651026
1.3617909,1.5121278,0.029914446,0.86020184,-0.3974976,0.33567744,-0.41424897,-0.48830992
0.7725985,0.52162564,-0.6655853,0.8129741,1.0973325,-0.6902764,-0.14990178,0.72435886
0.28477898,0.97964084,-1.9267554,0.055762142,-0.17130567,0.6334753,1.2014047,0.34537125
0.039084062,-0.39621317,-1.0037184,0.27082333,1.1969516,-0.92959887,-0.35994583,-0.91169673
2.2422276,0.95593274,0.94965947,1.097208,-0.78225565,0.37758958,1.544557,0.89461136
-1.1895459,0.11808692,0.3169112,1.2661291,-0.67576283,1.8935988,0.32911515,-0.3770089
-1.6112156,1.0696582,1.0482879,1.351676,-0.57029456,-0.95426834,0.23368737,-1.4909599
-0.6590988,1.9720912,-1.0171049,-1.0000485,-1.8995548,0.46031407,-0.8265023,1.9260168
1.6165216,0.69441617,-0.2744735,-1.2735033,1.6967459,-1.1597813,-0.012736339,1.9033933
0.71251184,0.8287874,0.062144324,0.10054645,-0.056657813,-1.1775786,-0.111591734,1.3381991
-1.8258886,2.181568,1.7427433,-1.8308879,-0.28813657,-0.25068292,-0.014765654,-2.5879114
-0.12099976,1.4366158,0.2925066,1.5162462,0.6273549,0.19903897,-0.7979103,-2.2101915
0.98216146,-0.6939523,-0.74541914,0.22510281,-1.2731216,-2.480138,-0.23845619,-1.3821821
0.18156108,-0.41580695,-0.31029975,0.6671593,-0.7619444,-1.2987088,1.8272296,1.7394781
-2.020861,-2.2902637,-1.3565059,0.0960345,0.6950101,0.16084263,-1.7609062,0.04503368
-1.1533549,-2.3074403,-1.360657,1.0643504,0.33834973,-2.151122,-0.84913987,-0.2284984
0.22694638,1.4362118,0.040476166,-2.2204483,-1.7796043,0.493407,-1.4638965,0.78826815
0.42173672,-0.7113503,-1.7369149,-0.21457931,2.2408874,0.12870537,0.22426534,0.8469906
-0.75003666,0.5249002,0.5611247,-0.00037905574,2.3898692,-0.47921538,0.3674703,0.3924533
-1.7133005,-0.48625296,0.31493884,-0.7426717,0.95063806,1.5523958,0.97827375,-1.5510468
0.1377219,-0.043739893,-0.3531897,1.2023227,-2.1062508,1.3480728,2.4173796,-0.77568257
1.1704237,0.85323524,-0.116046935,0.8635633,-0.1794713,-2.5584931,0.120706625,-0.54966205
-0.043832675,-0.60526717,-1.3607042,-1.7009393,-1.4843576,0.08458605,1.4137024,-2.1514754
-1.9491172,-2.1250315,0.08408375,-0.32087302,-0.78601474,-1.772665,-0.48815566,0.15381247
-0.45699468,0.75928354,-0.04231283,0.08606216,-0.39215413,0.8336562,2.6852887,0.94911414
-2.3721292,0.41450298,0.6417355,-0.037465617,0.60334814,0.2474209,0.6758047,-1.4606671
0.64098626,0.6239247,2.134081,-1.0050489,-0.6023654,-0.2566487,-0.786702,-1.2602394
1.9790249,1.1924706,0.052244335,0.6729144,-1.2777078,-1.6342832,0.8501415,-0.41718578
-0.22433157,-0.7889075,0.31985423,-0.625244,0.6488893,-2.4935923,1.6105807,0.73235697
-0.09734497,0.9191059,-0.123821065,-0.6160004,0.19157869,0.10737712,-0.3702329,-2.4067056
0.23402295,-0.059169397,-0.9666874,-1.5930579,0.23080137,0.7194466,-2.3779254,0.547934
1.6763494,0.88864577,-2.6086428,-1.9408182,1.1291584,0.28689706,0.35831964,-0.9933339
-0.52126944,0.35440254,-0.38994682,2.062403,0.45899844,-1.3573164,0.090727225,0.41821948
0.45452136,0.056419536,-0.26944634,-0.42416626,1.5128496,-0.5296236,0.903857,0.54819465
-0.021639608,0.88917565,0.3310689,1.2267245,2.4184198,-0.54323095,0.12556612,-0.7372804
1.0365856,0.39267623,0.60526776,0.6030767,1.1583297,0.6943792,-0.22938555,-1.8221004
0.41790122,0.91344917,2.3196404,-0.2447563,0.28396046,1.6878498,-1.188732,0.82912767
-1.5842404,1.0213242,0.86176276,0.5966153,-2.1568444,-0.82777095,-1.4957527,0.31962726
-1.8903389,0.61315936,0.4728805,-1.3393226,0.17283085,0.89309096,0.9071539,-1.5250628
-1.408216,0.1147259,0.79714817,-0.75590694,-0.6670098,-1.634659,-1.6495101,-0.26872697
-1.0779382,0.7902552,0.28895032,0.12489334,-1.5622195,0.7836626,-1.9493544,1.1153572
0.62773633,-0.6048135,1.214076,-1.3946676,-0.149579,-0.04622794,-1.4172783,-1.8653469
0.13930592,-1.7268783,-0.496859,0.089613646,0.77576226,-1.6780334,0.6110346,-2.8489428
-0.107291564,-0.41585797,-0.6523105,-1.2553706,-1.2036986,-1.2354101,0.25527245,-1.526648
-0.045168348,-1.0819068,0.39065427,0.4486198,-0.66222554,0.71309596,-1.480733,-1.2052772
-0.6160575,1.4811282,-1.100707,1.8742697,2.1160846,-0.08284121,1.0168754,0.091156
1.0988812,-1.471453,0.1319292,1.3118811,-0.755264,-0.09697589,-1.7992325,-1.845583
2.1960492,-1.1626222,0.7492587,0.33942887,0.29622194,-0.42335925,0.42488718,-2.2562451
-0.28113616,-1.2837619,-0.5259416,-0.48074472,0.2946131,0.7951835,-2.0947318,0.95649874
-1.3982778,2.2952158,1.0917403,1.7979572,-1.0190387,0.5446837,-1.0873013,-0.32328463
-0.5375532,-0.11987877,0.03696637,-1.9185063,-0.88043875,-0.35319465,-1.9250069,-0.66788155
-2.0056274,-1.9742191,-0.07386777,0.62958264,-0.39813876,-1.8629333,-1.0683275,-0.07623306
1.5177653,0.6298268,0.5577965,1.3076586,-0.60209906,-1.6794846,1.1029762,-0.9641852
